target,datetime,time,geo_lat,geo_lon,region,building_type,level,levels,rooms,area,kitchen_area,object_type,id
7371288,2019-01-24,18:37:04,55.877544,37.683147,Москва,2,17,22,1,37.8,15.3,11,994845
3250000,2019-01-24,12:15:20,55.7289579,37.9741051,Московская область,2,3,17,1,40.0,11.0,1,991646
19700000,2019-01-24,23:03:08,55.7706606,37.6159027,Москва,3,4,8,2,49.5,15.1,1,995969
1750000,2019-01-25,17:08:03,56.4178364,38.1781173,Московская область,3,1,4,2,41.4,5.7,1,1003578
7100000,2019-01-25,18:24:36,55.575899,37.5815429,Москва,1,4,22,1,40.0,10.1,1,1003854
3800000,2019-01-25,19:15:34,54.880554,38.0662343,Московская область,3,5,5,3,64.0,8.0,1,1004111
7346131,2019-01-25,09:52:36,55.8116524,37.7773721,Москва,2,2,5,2,59.0,12.0,11,999248
5500000,2019-01-25,18:51:24,55.636494,37.660503,Москва,4,4,5,1,32.0,6.0,1,1004005
3921237,2019-01-25,18:58:37,55.8346719,37.275057,Московская область,2,2,25,1,38.1,10.1,11,1004045
13817790,2019-01-25,18:16:14,55.880945,37.54118,Москва,2,15,24,3,95.9,13.9,11,1003804
9278219,2019-01-25,02:29:00,55.557765,37.555023,Москва,3,23,31,2,63.5,10.8,11,996307
2600000,2019-01-25,09:58:21,55.9272961,37.9900982,Московская область,3,9,9,1,33.0,9.0,1,999320
5950000,2019-01-25,19:42:36,55.4846387,37.3067639,Москва,2,14,23,1,38.7,13.2,11,1004237
23752170,2019-01-25,14:59:54,55.806437,37.641586,Москва,2,11,19,3,91.3,13.9,11,1002782
13200000,2019-01-25,19:24:17,55.7460822,37.7201969,Москва,3,6,8,3,81.2,10.4,1,1004151
7700000,2019-01-25,14:01:44,55.770554,37.8274,Москва,1,5,9,2,49.0,6.1,1,1002292
12500000,2019-01-25,21:55:41,55.859574,37.513583,Москва,1,18,22,3,74.0,10.4,1,1004688
3900000,2019-01-25,23:05:25,55.0784642,38.7717507,Московская область,1,1,5,3,74.3,7.0,1,1004799
3583215,2019-01-25,18:51:18,55.8346719,37.275057,Московская область,2,23,25,1,39.5,15.2,11,1004000
1400000,2019-01-25,12:20:46,54.8769728,38.1552839,Московская область,1,1,5,1,31.3,8.0,1,1001347
23900000,2019-01-25,23:06:28,55.7394028,37.6478755,Москва,3,2,9,3,81.0,9.5,1,1004800
2290000,2019-01-25,13:45:31,56.2151085,37.0289693,Московская область,3,8,9,1,33.0,9.2,1,1002138
10158128,2019-01-25,11:02:18,55.8782516,37.5408521,Москва,2,22,24,2,66.6,12.0,11,1000627
4050000,2019-01-25,05:12:54,55.836827,37.282348,Московская область,0,5,25,1,42.0,13.0,11,997627
6916980,2019-01-26,16:53:07,55.622029,37.434415,Москва,1,10,24,2,60.2,20.9,11,1008233
8204400,2019-01-26,17:38:43,55.6621678,37.4262205,Москва,1,9,25,2,51.6,10.6,11,1009127
7480830,2019-01-26,17:36:38,55.6719989,37.8602347,Московская область,2,25,33,3,72.7,13.5,11,1008939
4815020,2019-01-26,17:36:55,55.6784838,37.8730631,Московская область,1,6,25,1,42.2,16.0,11,1008960
1845000,2019-01-26,08:07:10,55.349553,39.069681,Московская область,2,3,3,1,44.0,14.0,1,1005455
2950000,2019-01-26,17:36:37,55.4156612,36.7256304,Московская область,1,5,5,2,42.0,7.0,1,1008936
5534100,2019-01-26,18:08:48,55.8869181,37.5341364,Москва,2,16,33,1,35.8,12.2,11,1010088
5378880,2019-01-26,17:57:25,55.6719989,37.8602347,Московская область,2,13,33,1,43.1,20.0,11,1009386
11400000,2019-01-26,15:03:12,55.7791667,37.5716467,Москва,1,3,16,2,51.0,11.0,1,1007604
5350920,2019-01-26,16:53:07,55.6231662,37.4359424,Москва,2,3,25,1,36.6,17.0,11,1008234
8676100,2019-01-26,17:38:46,55.6621678,37.4262205,Москва,1,25,25,2,53.0,19.6,11,1009140
2996741,2019-01-26,18:00:55,55.8665392,37.3936866,Московская область,1,22,25,1,21.9,5.0,11,1009464
16000000,2019-01-26,12:41:36,55.7256863,37.6327993,Москва,3,1,6,3,80.0,6.0,1,1006960
2803680,2019-01-26,11:00:16,55.7281371,38.0229829,Московская область,2,10,17,1,31.7,9.7,11,1006374
2880900,2019-01-26,17:31:35,55.7029452,37.8871138,Московская область,1,7,25,1,19.8,5.1,11,1008500
10500000,2019-01-26,22:57:02,55.6007423,37.5277624,Москва,1,5,22,2,58.6,10.0,1,1010835
4350000,2019-01-26,09:48:37,56.324453,38.1418706,Московская область,2,14,16,2,61.0,10.0,1,1005899
4223640,2019-01-26,18:04:34,55.9103056,37.713653,Московская область,1,19,22,1,36.6,16.0,11,1009741
5890000,2019-01-26,19:13:44,55.7843778,37.8796389,Московская область,3,2,3,3,74.0,8.0,1,1010341
4980000,2019-01-26,20:03:34,55.849167,37.19557,Московская область,2,6,7,2,63.8,13.0,1,1010485
4482300,2019-01-26,18:08:48,55.7029452,37.8871138,Московская область,1,3,14,1,44.6,22.3,11,1010089
15650000,2019-01-26,15:32:58,55.7741172,37.5297227,Москва,3,5,5,1,80.0,12.0,1,1007808
8100000,2019-01-26,17:38:29,55.811907,37.654008,Москва,4,8,9,2,45.0,6.0,1,1009090
9140240,2019-01-26,17:38:06,55.8869181,37.5341364,Москва,2,8,33,3,74.9,13.7,11,1009041
7893900,2019-01-26,17:35:59,55.5262783,37.5904901,Московская область,1,14,15,3,88.2,18.6,11,1008922
3500000,2019-01-26,11:42:51,55.2010265,38.6061186,Московская область,3,2,5,3,62.0,10.0,1,1006622
8400000,2019-01-26,10:00:06,55.753225,37.706973,Москва,2,13,23,1,36.3,10.0,1,1005979
3230000,2019-01-26,16:40:38,55.87955,38.42754,Московская область,0,4,17,1,39.0,12.0,1,1008138
3350000,2019-01-26,01:19:28,55.557312,37.809417,Московская область,2,9,17,-1,25.0,10.0,1,1004944
6620060,2019-01-27,14:00:39,55.6621678,37.4262205,Москва,1,5,14,1,38.2,18.1,11,1015300
4837360,2019-01-27,08:00:59,55.600064,37.726727,Москва,2,23,25,1,25.3,6.0,11,1013128
6640480,2019-01-27,07:57:38,55.5204111,37.5966554,Московская область,1,2,15,3,84.7,14.1,11,1012983
4400000,2019-01-27,13:16:14,55.618944,37.4144,Москва,2,14,15,-1,20.2,5.0,11,1015013
4274580,2019-01-27,18:05:44,55.6485392,36.6329344,Московская область,1,15,25,1,38.2,17.7,11,1016461
11483010,2019-01-27,18:06:10,55.875652,37.602139,Москва,1,13,25,2,69.3,15.1,11,1016524
8001006,2019-01-27,12:09:48,55.8049577,37.5899829,Москва,2,11,14,1,45.9,24.0,11,1014622
10750000,2019-01-27,21:02:05,55.7389439,37.4317276,Москва,1,7,16,2,56.0,8.6,1,1017118
2700000,2019-01-27,17:13:16,55.7072118,38.9494342,Московская область,1,5,9,2,58.9,9.0,1,1016130
7241300,2019-01-27,08:16:28,55.5451253,37.5899183,Московская область,1,10,25,2,63.8,22.9,11,1013465
4200000,2019-01-27,19:04:58,55.157753,37.47607,Московская область,1,7,10,2,57.0,12.0,1,1016782
17535100,2019-01-27,08:00:13,55.743978,37.400881,Москва,2,10,10,3,83.9,14.1,11,1013079
11531766,2019-01-27,12:08:54,55.803894,37.59373,Москва,2,4,14,2,70.2,21.8,11,1014563
11721800,2019-01-27,14:04:37,55.6621678,37.4262205,Москва,1,11,14,3,86.0,18.6,11,1015371
6451050,2019-01-27,08:01:19,55.720773,37.777895,Москва,2,23,33,1,43.5,20.1,11,1013163
2000000,2019-01-27,18:47:13,54.8648448,37.2075882,Московская область,1,6,12,1,35.0,9.6,1,1016720
3150000,2019-01-27,02:14:08,55.573652,38.2542481,Московская область,2,10,16,1,43.0,14.0,11,1011300
1500000,2019-01-27,16:42:18,55.3732273,39.0644851,Московская область,1,5,5,2,44.0,6.0,1,1016018
4331040,2019-01-27,12:09:43,55.6784838,37.8730631,Московская область,1,3,25,1,33.6,10.7,11,1014614
6185160,2019-01-27,17:56:53,55.7029452,37.8871138,Московская область,1,8,16,2,62.1,21.4,11,1016332
5022540,2019-01-27,12:09:42,55.8019753,37.3006498,Москва,1,12,15,1,39.3,11.2,11,1014611
5516000,2019-01-27,10:04:21,55.6624431,37.7320321,Москва,1,16,25,1,39.4,18.1,11,1013993
8500000,2019-01-28,20:57:35,55.6001285,37.5428834,Москва,1,1,9,2,47.0,6.0,1,1025529
4500000,2019-01-28,15:50:54,55.8739044,37.3999457,Московская область,3,4,25,1,42.5,11.0,1,1023670
4200000,2019-01-28,14:21:13,55.695195,37.971877,Московская область,3,4,5,1,33.0,9.0,1,1023040
6128640,2019-01-28,10:09:33,55.5623247,37.4698413,Москва,1,14,18,2,39.9,6.2,11,1021069
7216000,2019-01-28,15:23:40,55.8372041,37.2653412,Московская область,2,2,25,3,101.5,16.7,11,1023424
2000000,2019-01-28,15:16:31,55.4187988,37.4830912,Московская область,1,3,4,1,25.5,10.0,11,1023362
800000,2019-01-28,15:48:23,56.137825,38.43147,Московская область,3,1,5,-1,19.0,2.0,1,1023645
8961030,2019-01-28,10:09:45,55.6232275,37.4358806,Москва,2,15,15,3,85.1,14.1,11,1021094
4500000,2019-01-28,01:43:24,55.8750365,37.1242186,Московская область,1,7,10,2,55.0,11.3,1,1017704
4700000,2019-01-28,17:54:52,55.5895147,38.2085075,Московская область,1,9,9,3,58.0,7.0,1,1024616
10742000,2019-01-28,18:01:25,55.87289,37.592438,Москва,1,2,13,2,65.5,18.6,11,1024723
2550000,2019-01-28,09:42:20,55.3392928,38.7236814,Московская область,3,4,4,3,56.0,6.0,1,1020767
3350000,2019-01-28,13:12:13,55.4406439,37.7272837,Московская область,1,1,5,2,45.0,6.0,1,1022501
6833780,2019-01-28,16:17:53,55.6485392,36.6329344,Московская область,2,14,15,3,76.1,8.8,11,1023971
1000000,2019-01-28,16:13:56,56.4393645,38.2192914,Московская область,3,4,4,1,31.5,6.0,1,1023898
9162400,2019-01-28,16:17:57,55.6220675,37.4343942,Москва,2,2,15,3,88.1,14.7,11,1023982
6100000,2019-01-28,09:57:23,55.964065,37.674561,Московская область,2,3,6,3,90.0,12.0,1,1020870
6937266,2019-01-28,13:02:43,55.586313,37.457672,Москва,3,5,16,2,58.9,12.5,11,1022420
5680000,2019-01-29,12:54:58,55.7150101,37.7864544,Москва,1,9,12,1,34.6,7.0,1,1030622
2000000,2019-01-29,16:27:02,56.171814,36.949677,Московская область,1,1,5,2,45.0,6.5,1,1031961
6655860,2019-01-29,07:56:26,55.6621678,37.4262205,Москва,1,5,14,1,35.9,16.9,11,1027693
2750000,2019-01-29,16:15:34,56.3253621,36.7317281,Московская область,3,3,3,2,44.0,6.0,1,1031846
6587600,2019-01-29,08:01:00,55.6621678,37.4262205,Москва,1,9,14,1,38.3,18.1,11,1027777
4800000,2019-01-29,16:18:37,55.919774,37.7564331,Московская область,3,4,5,2,42.3,6.0,1,1031872
8200000,2019-01-29,11:10:07,55.438995,37.5703445,Московская область,1,8,17,3,101.3,18.4,1,1029134
3985800,2019-01-29,18:54:49,55.5623247,37.4698413,Москва,2,2,9,1,27.3,7.1,11,1032721
4800000,2019-01-29,16:00:24,55.6860909,37.875456,Московская область,3,2,6,1,36.0,7.0,1,1031800
9142638,2019-01-29,08:00:33,55.888348,37.53373,Москва,2,31,33,2,66.9,11.8,11,1027729
5500000,2019-01-29,19:07:40,55.917374,37.711086,Московская область,1,21,25,1,45.0,10.1,1,1032799
5280000,2019-01-29,22:02:47,55.961591,37.669028,Московская область,3,1,7,3,59.0,8.0,1,1033388
5750000,2019-01-29,14:22:09,55.8247692,37.9218779,Московская область,2,7,25,2,63.0,10.0,1,1031307
26000000,2019-01-29,10:40:40,55.7405367,37.586333,Москва,1,6,17,4,93.0,8.2,1,1028895
2250000,2019-01-29,13:29:41,54.8671153,37.2204687,Московская область,3,1,5,2,45.0,6.0,1,1030895
9000000,2019-01-29,10:29:19,55.9042022,37.5913567,Москва,1,12,12,2,54.7,8.0,1,1028798
4600000,2019-01-29,12:04:27,55.5586861,37.6940141,Московская область,2,9,17,1,49.0,14.7,1,1030186
2150000,2019-01-30,16:20:22,56.3565791,37.5352757,Московская область,0,17,17,1,47.7,12.2,1,1039897
1650000,2019-01-30,16:16:49,56.322707,36.7558497,Московская область,3,8,9,1,21.0,5.0,1,1039805
5004800,2019-01-30,08:29:15,56.2261305,37.4494453,Московская область,1,6,25,2,54.4,20.0,11,1036320
6800000,2019-01-30,11:12:14,55.6997817,37.8582732,Московская область,2,11,25,1,44.0,11.0,1,1037648
14000000,2019-01-30,00:07:59,55.812336,37.130257,Московская область,3,3,3,4,100.0,10.0,1,1033590
3716930,2019-01-30,08:40:32,55.592932,37.473099,Москва,1,13,16,1,20.3,5.1,11,1036419
1650000,2019-01-30,13:19:04,55.265825,38.738867,Московская область,3,3,4,2,48.0,8.0,1,1038469
8775000,2019-01-30,14:19:16,55.7295871,37.6313839,Москва,2,3,14,-1,35.1,8.0,11,1038902
7600000,2019-01-30,10:34:30,55.430988,37.7428538,Московская область,3,10,11,2,69.0,11.0,1,1037337
13300000,2019-01-30,16:12:32,55.7737006,37.528939,Москва,3,2,5,3,71.6,7.7,1,1039761
1700000,2019-01-31,15:53:54,56.7264989,37.6222018,Московская область,3,2,4,2,41.6,5.1,1,1048937
1150000,2019-01-31,02:45:40,55.034012,38.615888,Московская область,1,3,3,1,34.0,7.0,1,1041833
2580000,2019-01-31,20:51:09,55.946225,37.9787065,Московская область,3,11,12,1,42.0,19.0,11,1050159
6000000,2019-01-31,11:44:16,55.5933919,37.6074439,Москва,1,8,9,1,25.5,5.9,1,1047076
7850000,2019-01-31,13:59:49,55.698639,37.9267587,Москва,1,16,17,2,52.0,11.6,1,1047980
1700000,2019-01-31,16:37:30,55.8113097,38.9747322,Московская область,3,3,4,2,42.0,6.0,1,1049436
8700000,2019-01-31,23:00:38,55.597449,37.343568,Москва,2,13,17,2,69.0,10.5,1,1050471
4100000,2019-01-31,22:18:40,55.8337914,37.9310207,Московская область,1,10,10,1,40.0,9.0,1,1050383
3923820,2019-01-31,21:08:23,55.8346719,37.275057,Московская область,2,4,25,1,37.1,13.0,11,1050211
6900000,2019-01-31,16:00:56,55.803574,37.33007,Московская область,3,4,9,2,59.0,8.5,1,1049035
4786400,2019-01-31,14:47:40,55.886191,37.425593,Московская область,1,12,22,1,46.5,14.2,1,1048439
3755943,2019-01-31,16:47:52,55.8346719,37.275057,Московская область,2,13,25,1,40.8,16.4,11,1049518
18000000,2019-01-31,00:02:40,55.854153,37.607565,Москва,2,2,12,2,59.5,14.0,1,1041424
6406524,2019-02-01,10:43:35,55.8346719,37.275057,Московская область,2,5,25,3,61.6,6.0,11,1055132
9400000,2019-02-01,23:09:25,55.731531,37.418631,Москва,1,8,17,1,40.0,9.0,1,1058840
3500000,2019-02-01,17:03:27,55.8964352,38.1371891,Московская область,3,1,14,2,61.8,10.8,1,1057731
8551392,2019-02-01,12:30:47,55.8537281,37.6209051,Москва,2,19,20,1,38.0,11.2,11,1056005
3000000,2019-02-01,14:24:17,55.7296568,38.9519811,Московская область,1,5,9,3,68.0,8.0,1,1056719
2500000,2019-02-01,12:38:59,56.492403,38.188991,Московская область,1,2,5,3,43.0,6.0,1,1056068
2050000,2019-02-01,19:22:02,55.7219559,38.2110949,Московская область,3,1,3,2,45.0,6.0,1,1058241
1950000,2019-02-01,23:58:09,55.7080793,38.9509467,Московская область,1,3,9,2,54.0,9.0,1,1058915
3140000,2019-02-01,08:13:16,55.780168,38.4365076,Московская область,1,3,5,2,47.4,8.1,1,1053021
4600000,2019-02-01,20:16:06,56.0025731,37.8513302,Московская область,3,9,9,3,64.0,10.0,1,1058475
12700000,2019-02-01,12:52:11,55.638069,37.332735,Москва,2,21,25,2,65.0,10.0,1,1056164
1800000,2019-02-01,14:13:38,55.279703,38.739317,Московская область,1,4,5,2,44.0,6.0,1,1056671
7300000,2019-02-02,22:59:53,55.7020922,37.5935563,Москва,3,1,5,1,34.7,7.8,1,1063338
2285250,2019-02-02,10:35:55,55.7281371,38.0229829,Московская область,2,2,17,1,30.5,9.2,11,1061015
3000000,2019-02-02,08:23:09,55.9302553,37.8198207,Московская область,3,1,5,1,32.0,6.0,1,1060462
3390000,2019-02-03,08:24:44,55.577354,37.910854,Московская область,3,2,5,2,41.7,6.0,1,1065397
2750000,2019-02-03,12:15:06,55.8994251,38.144224,Московская область,2,4,12,1,41.0,12.0,1,1066197
4100000,2019-02-03,21:18:24,55.824,37.9214597,Московская область,3,13,14,1,38.2,9.7,1,1068186
12490000,2019-02-03,22:50:07,55.7605335,37.4085184,Москва,1,9,17,2,50.2,8.3,1,1068374
8890560,2019-02-03,12:28:48,55.9103056,37.713653,Московская область,1,5,13,3,88.2,18.6,11,1066270
6500000,2019-02-03,17:45:03,55.755596,37.618156,Москва,2,7,21,2,60.0,12.0,11,1067518
5900000,2019-02-03,20:44:10,55.5760842,36.6973821,Московская область,2,4,5,3,69.0,8.8,1,1068073
6700000,2019-02-03,19:36:23,55.631717,37.512811,Москва,1,1,9,1,40.0,8.0,1,1067889
1300000,2019-02-03,11:33:42,55.7464261,38.8505058,Московская область,3,3,4,1,34.0,8.0,1,1066010
5500000,2019-02-03,11:30:17,55.581297,38.2183048,Московская область,2,3,22,2,66.0,11.2,1,1065993
10300000,2019-02-03,20:53:52,55.6937019,37.6082448,Москва,1,8,24,1,50.0,12.0,1,1068098
8700000,2019-02-03,19:26:14,55.822412,37.432043,Москва,2,9,19,1,40.0,12.0,1,1067865
4200000,2019-02-03,08:50:31,55.817074,37.969334,Московская область,1,9,10,2,52.0,10.0,1,1065464
2100000,2019-02-03,18:35:32,55.1508011,37.4533252,Московская область,4,2,3,1,28.0,7.0,1,1067699
4603200,2019-02-03,07:52:43,55.62332,37.43641,Москва,2,14,15,1,27.4,6.9,11,1065334
3200000,2019-02-03,14:57:02,55.611256,36.963017,Московская область,3,3,5,2,32.0,6.0,1,1066890
2100000,2019-02-04,13:26:36,55.71963,38.22693,Московская область,1,4,5,1,32.0,6.0,1,1073054
10387500,2019-02-04,14:01:45,55.8506609,37.6835743,Москва,2,7,22,2,62.5,13.4,11,1073324
10850000,2019-02-04,19:44:13,55.690456,37.298992,Московская область,3,8,9,2,86.0,16.5,1,1075538
2800000,2019-02-04,17:58:56,55.950741,38.048602,Московская область,3,4,9,1,31.0,6.0,1,1074984
3200000,2019-02-04,13:36:38,55.5816244,38.1457646,Московская область,1,7,10,1,33.3,7.5,1,1073157
4000000,2019-02-04,20:39:15,55.74072,36.861893,Московская область,3,5,5,3,62.0,5.5,1,1075771
14300000,2019-02-04,01:47:51,55.5668456,37.5763227,Москва,3,6,18,2,71.8,13.0,1,1068561
3200000,2019-02-04,16:13:03,55.382046,37.5434474,Московская область,3,5,9,1,34.7,8.7,1,1074343
3200000,2019-02-04,19:53:53,55.438995,37.5703445,Московская область,3,2,2,2,44.3,7.0,1,1075575
